City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,17,12,-29%,20241220,Althea,1748029276
Seattle,0,2,-,20241220,Althea,1748029276
Akron,0,1,-,20241220,Althea,1748029276
Boston,1,1,0%,20241220,Althea,1748029276
Cincinnati,0,1,-,20241220,Althea,1748029276
Detroit,0,1,-,20241220,Althea,1748029276
Fort Worth,0,1,-,20241220,Althea,1748029276
Helena,0,1,-,20241220,Althea,1748029276
Las Vegas,0,1,-,20241220,Althea,1748029276
Los Angeles,0,1,-,20241220,Althea,1748029276
Taipei,0,1,-,20241220,Althea,1748029276
Tel Aviv,0,1,-,20241220,Althea,1748029276
Atlanta,3,0,-100%,20241220,Althea,1748029276
Brisbane,1,0,-100%,20241220,Althea,1748029276
Calgary,1,0,-100%,20241220,Althea,1748029276
Chongqing,1,0,-100%,20241220,Althea,1748029276
Columbus,2,0,-100%,20241220,Althea,1748029276
Hartford,1,0,-100%,20241220,Althea,1748029276
Helsinki,1,0,-100%,20241220,Althea,1748029276
Honolulu,1,0,-100%,20241220,Althea,1748029276
Milwaukee,1,0,-100%,20241220,Althea,1748029276
Salt Lake City,1,0,-100%,20241220,Althea,1748029276
Sydney,1,0,-100%,20241220,Althea,1748029276
Wheeling,1,0,-100%,20241220,Althea,1748029276
