City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,15,11,-27%,20241220,Althea,1748029276,listeners
Seattle,0,2,-,20241220,Althea,1748029276,listeners
Akron,0,1,-,20241220,Althea,1748029276,listeners
Boston,1,1,0%,20241220,Althea,1748029276,listeners
Detroit,0,1,-,20241220,Althea,1748029276,listeners
Fort Worth,0,1,-,20241220,Althea,1748029276,listeners
Helena,0,1,-,20241220,Althea,1748029276,listeners
Las Vegas,0,1,-,20241220,Althea,1748029276,listeners
Los Angeles,0,1,-,20241220,Althea,1748029276,listeners
Taipei,0,1,-,20241220,Althea,1748029276,listeners
Tel Aviv,0,1,-,20241220,Althea,1748029276,listeners
Atlanta,3,0,-100%,20241220,Althea,1748029276,listeners
Brisbane,1,0,-100%,20241220,Althea,1748029276,listeners
Calgary,1,0,-100%,20241220,Althea,1748029276,listeners
Chongqing,1,0,-100%,20241220,Althea,1748029276,listeners
Cincinnati,0,0,-,20241220,Althea,1748029276,listeners
Columbus,1,0,-100%,20241220,Althea,1748029276,listeners
Hartford,1,0,-100%,20241220,Althea,1748029276,listeners
Helsinki,0,0,-100%,20241220,Althea,1748029276,listeners
Honolulu,1,0,-100%,20241220,Althea,1748029276,listeners
Milwaukee,1,0,-100%,20241220,Althea,1748029276,listeners
Salt Lake City,1,0,-100%,20241220,Althea,1748029276,listeners
Sydney,1,0,-100%,20241220,Althea,1748029276,listeners
Wheeling,1,0,-100%,20241220,Althea,1748029276,listeners
